Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,[warmup] cookie check,1,1,2074.9950999888824,2074.9950999888824,2074.9950999888824,2074.9950999888824,42.0,0.4817219081098793,0.4817219081098793,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
,Aggregated,1,1,2074.9950999888824,2074.9950999888824,2074.9950999888824,2074.9950999888824,42.0,0.4817219081098793,0.4817219081098793,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100
